Time,Distance,TargetVelocity,ActualVelocity,StateOfCharge,BatteryPower,BatteryCurrent,MotorTorque,MotorSpeed,MilesPerGallon
1837,7.57967941156239,0,7.68881508698327e-17,100,8.4762325113121e-32,1.78126620010734e-33,1.40112208636339e-16,7.48580100559484e-15,259.95558324037
1838,7.57967941156239,0,2.39778913518724e-17,100,1.48666940766213e-32,3.12421109622465e-34,1.03397640035602e-16,2.33447834501526e-15,259.95558324037
1839,7.57967941156239,0,-9.14304859417611e-18,100,-3.78939361224812e-33,-7.96334780976337e-35,5.12706965009645e-17,-8.90163719457322e-16,259.95558324037
1840,7.57967941156239,0,-1.0316200745694e-17,100,-3.23345857734685e-32,-6.79505955692988e-34,1.93440907285144e-16,-1.00438136490982e-15,259.95558324037
1841,7.57967941156239,0,6.00047069704304e-17,100,1.82453666388647e-31,3.83423352993238e-33,2.3818852018911e-16,5.84203535522805e-15,259.95558324037
1842,7.57967941156239,0,8.86520068307549e-17,100,1.23339031677942e-31,2.59194928865722e-33,1.61724470191288e-16,8.63112552940902e-15,259.95558324037
1843,7.57967941156239,0,8.31330629494998e-17,100,1.15744151593111e-31,2.43234414367183e-33,1.91911055056576e-16,8.09380326077933e-15,259.95558324037
1844,7.57967941156239,0,3.68545567396239e-17,100,1.34382542651565e-32,2.82402683963966e-34,6.10261742509384e-17,3.58814556965074e-15,259.95558324037
1845,7.57967941156239,0,5.3969696415229e-17,100,4.51739562034886e-32,9.49323195216922e-34,1.37035820234245e-16,5.2544690323055e-15,259.95558324037
1846,7.57967941156239,0,-7.43094870783725e-18,100,-1.13461744380042e-32,-2.38437973474259e-34,8.98012896960848e-17,-7.23474328363345e-16,259.95558324037
1847,7.57967941156239,0,4.12914977801412e-17,100,4.71575674909073e-32,9.91008457339154e-34,6.16430596516284e-17,4.02012445491617e-15,259.95558324037
1848,7.57967941156239,0,5.51353888428558e-17,100,1.02201109989105e-31,2.14773937116627e-33,1.36554900761263e-16,5.36796040188878e-15,259.95558324037
1849,7.57967941156239,0,9.41606086396868e-17,100,2.15597172336254e-31,4.53073880888431e-33,2.21162155263605e-16,9.1674408978269e-15,259.95558324037
1850,7.57967941156239,0,2.94353303509878e-17,100,2.25091157035324e-32,4.73025332227478e-34,1.240583997847e-16,2.86581252180815e-15,259.95558324037
1851,7.57967941156239,0,1.00654403301846e-17,100,1.81274996093865e-33,3.80946396922997e-35,3.15061494061777e-17,9.79967426619618e-16,259.95558324037
1852,7.57967941156239,0,4.91545937880646e-18,100,7.72065177984008e-33,1.62248216290363e-34,7.4925287284775e-17,4.78567247938161e-16,259.95558324037
1853,7.57967941156239,0,5.11118510794227e-17,100,1.05846581623804e-31,2.22434835278249e-33,1.60993350384906e-16,4.97623030180422e-15,259.95558324037
1854,7.57967941156239,0,8.095610811899e-17,100,1.35793163987646e-31,2.85367081299405e-33,1.97508628210448e-16,7.88185576984598e-15,259.95558324037
1855,7.57967941156239,0,8.38929396449023e-17,100,7.28925040627656e-32,1.53182387994796e-33,1.12494475072341e-16,8.16778456565167e-15,259.95558324037
1856,7.57967941156239,0,1.02378370964334e-17,100,1.02607227494004e-33,2.15627386315647e-35,1.7382329510789e-17,9.9675190994438e-16,259.95558324037
1857,7.57967941156239,0,4.68007973638566e-17,100,3.82760185613217e-32,8.04364180040755e-34,7.34174698253817e-17,4.55650775842049e-15,259.95558324037
1858,7.57967941156239,0,7.38450126257193e-17,100,1.27753048715118e-31,2.68470912440414e-33,1.96286640659592e-16,7.18952222830295e-15,259.95558324037
1859,7.57967941156239,0,4.32851173369245e-18,100,1.44794012288202e-33,3.04282214678154e-35,5.73749885822257e-17,4.21422249361405e-16,259.95558324037
1860,7.57967941156239,0,2.84619088189103e-17,100,3.1375414655198e-33,6.59349133769874e-35,1.97926599030023e-17,2.77104057318853e-15,259.95558324037
1861,7.57967941156239,0,4.45424566241511e-17,100,1.6804672335897e-32,3.53147401228834e-34,8.24246183383996e-18,4.33663656644862e-15,259.95558324037
1862,7.57967941156239,0,6.71298820938414e-18,100,1.55394709363937e-32,3.26559403716306e-34,1.36180505477834e-16,6.53573968418464e-16,259.95558324037
1863,7.57967941156239,0,8.14211608521866e-17,100,6.76983346353239e-32,1.42266927114758e-33,1.07800622577586e-16,7.92713312634935e-15,259.95558324037
1864,7.57967941156239,0,2.97423523459894e-17,100,1.08641445904644e-32,2.28308196197388e-34,6.07146110965878e-17,2.89570406599178e-15,259.95558324037
1865,7.57967941156239,0,-7.79144608522431e-18,100,-6.85161481546706e-33,-1.43985548658067e-34,7.83084230280341e-17,-7.58572215354111e-16,259.95558324037
1866,7.57967941156239,0,5.03599431992151e-17,100,9.90358240777512e-32,2.08122141286291e-33,1.47561655436747e-16,4.90302483773601e-15,259.95558324037
1867,7.57967941156239,0,7.83708271207279e-17,100,2.84432027482294e-31,5.97729187001483e-33,3.55155923377933e-16,7.63015379915743e-15,259.95558324037
1868,7.57967941156239,0,8.1049876763925e-17,100,1.11430152914642e-31,2.34168617714003e-33,1.93641980305898e-16,7.89098504930721e-15,259.95558324037
1869,7.57967941156239,0,3.32298656969253e-17,100,3.30197413500232e-32,6.93904386466367e-34,1.57994763815077e-16,3.2352470339799e-15,259.95558324037
1870,7.57967941156239,0,4.55668792088484e-17,100,4.74209587733498e-32,9.96543581442836e-34,1.72785984367465e-16,4.43637395807433e-15,259.95558324037
1871,7.57967941156239,0,1.17881539959546e-17,100,4.69056174979166e-33,9.8571377003518e-35,7.01871639546715e-17,1.14769017122567e-15,259.95558324037
1872,7.57967941156239,0,-3.31327497011458e-17,100,-4.08940081187009e-32,-8.59380796262291e-34,1.13914330918573e-16,-3.22579185771878e-15,259.95558324037
1873,7.57967941156239,0,1.48590372982005e-17,100,5.90647994915667e-32,1.24123696241266e-33,2.38789727506793e-16,1.44667019678168e-15,259.95558324037
1874,7.57967941156239,0,5.56565398386693e-17,100,2.72120836500295e-31,5.71857423396562e-33,3.55651856089036e-16,5.41869946381696e-15,259.95558324037
