Time,Distance,TargetVelocity,ActualVelocity,StateOfCharge,BatteryPower,BatteryCurrent,MotorTorque,MotorSpeed,MilesPerGallon
1897,7.45065229328673,0,-1.20100462762592e-18,88.6841067293945,0,0,-3.95252516672997e-322,-1.16929351889689e-16,460.357369874877
1898,7.45065229328673,0,-8.03860000579606e-19,88.6841067293945,0,0,-3.95252516672997e-322,-7.82635026674479e-17,460.357369874877
1899,7.45065229328673,0,2.52049534160494e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.45394463897638e-16,460.357369874877
1900,7.45065229328673,0,-9.1084075731769e-19,88.6841067293945,0,0,-3.95252516672997e-322,-8.86791082882022e-17,460.357369874877
1901,7.45065229328673,0,1.56695702831778e-18,88.6841067293945,0,0,-3.95252516672997e-322,1.52558337866172e-16,460.357369874877
1902,7.45065229328673,0,-2.14564542061296e-18,88.6841067293945,0,0,-3.95252516672997e-322,-2.08899218742642e-16,460.357369874877
1903,7.45065229328673,0,1.66168803454329e-18,88.6841067293945,0,0,-3.95252516672997e-322,1.61781312455123e-16,460.357369874877
1904,7.45065229328673,0,4.68853488043719e-19,88.6841067293945,0,0,-3.95252516672997e-322,4.56473965437941e-17,460.357369874877
1905,7.45065229328673,0,4.47619778222812e-18,88.6841067293945,0,0,-3.95252516672997e-322,4.35800906646483e-16,460.357369874877
1906,7.45065229328673,0,-4.35156558921603e-18,88.6841067293945,0,0,-3.95252516672997e-322,-4.23666763931061e-16,460.357369874877
1907,7.45065229328673,0,2.04639845345998e-19,88.6841067293945,0,0,-3.95252516672997e-322,1.99236571922409e-17,460.357369874877
1908,7.45065229328673,0,2.84209872681068e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.76705646662998e-16,460.357369874877
1909,7.45065229328673,0,2.59662670920435e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.52806584773036e-16,460.357369874877
1910,7.45065229328673,0,2.8466979580525e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.77153426060284e-16,460.357369874877
1911,7.45065229328673,0,-5.21558080240798e-18,88.6841067293945,0,0,-3.95252516672997e-322,-5.07786955125557e-16,460.357369874877
1912,7.45065229328673,0,-2.06129467461731e-18,88.6841067293945,0,0,-3.95252516672997e-322,-2.00686862325515e-16,460.357369874877
1913,7.45065229328673,0,9.7469745205889e-19,88.6841067293945,0,0,-3.95252516672997e-322,9.4896171701743e-17,460.357369874877
1914,7.45065229328673,0,1.46720406629069e-18,88.6841067293945,0,0,-3.95252516672997e-322,1.42846427578231e-16,460.357369874877
1915,7.45065229328673,0,2.55784620742582e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.49030929929904e-16,460.357369874877
1916,7.45065229328673,0,2.05556573193169e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.0012909465349e-16,460.357369874877
1917,7.45065229328673,0,-2.27190548659928e-18,88.6841067293945,0,0,-3.95252516672997e-322,-2.2119185054916e-16,460.357369874877
1918,7.45065229328673,0,3.02787653829095e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.94792903441361e-16,460.357369874877
1919,7.45065229328673,0,2.55914322882431e-18,88.6841067293945,0,0,-3.95252516672997e-322,2.49157207437936e-16,460.357369874877
